Date,Swedish Krona
2008-12-16,11.0440
2008-12-15,10.8650
2008-12-12,10.6625
2008-12-11,10.5800
2008-12-10,10.5670
2008-12-09,10.5063
2008-12-08,10.4150
2008-12-05,10.5788
2008-12-04,10.5315
2008-12-03,10.4545
2008-12-02,10.5340
2008-12-01,10.3588
2008-11-28,10.3057
2008-11-27,10.2543
2008-11-26,10.3173
2008-11-25,10.3445
2008-11-24,10.4025
2008-11-21,10.3710
2008-11-20,10.2395
2008-11-19,10.1375
2008-11-18,10.1845
2008-11-17,10.0126
2008-11-14,9.9948
2008-11-13,10.1180
2008-11-12,10.1065
2008-11-11,10.0390
2008-11-10,9.9747
2008-11-07,10.0545
2008-11-06,10.0075
2008-11-05,9.9369
2008-11-04,9.8978
2008-11-03,9.8512
2008-10-31,9.9060
2008-10-30,9.8110
2008-10-29,9.9045
2008-10-28,9.9473
2008-10-27,10.0960
2008-10-24,9.9815
2008-10-23,10.0615
2008-10-22,10.1225
2008-10-21,9.9920
2008-10-20,9.9190
2008-10-17,10.0191
2008-10-16,10.0475
2008-10-15,9.8413
2008-10-14,9.6770
2008-10-13,9.6689
2008-10-10,9.6510
2008-10-09,9.6575
2008-10-08,9.6800
2008-10-07,9.6586
2008-10-06,9.7660
2008-10-03,9.7017
2008-10-02,9.7273
2008-10-01,9.7268
2008-09-30,9.7943
2008-09-29,9.7009
2008-09-26,9.6870
2008-09-25,9.6829
2008-09-24,9.6435
2008-09-23,9.5924
2008-09-22,9.5360
2008-09-19,9.5383
2008-09-18,9.5995
2008-09-17,9.6125
2008-09-16,9.6408
2008-09-15,9.5519
2008-09-12,9.5173
2008-09-11,9.5135
2008-09-10,9.5115
2008-09-09,9.4684
2008-09-08,9.4591
2008-09-05,9.4789
2008-09-04,9.4839
2008-09-03,9.4661
2008-09-02,9.4620
2008-09-01,9.4608
2008-08-29,9.4381
2008-08-28,9.4380
2008-08-27,9.3877
2008-08-26,9.3755
2008-08-25,9.3510
2008-08-22,9.3777
2008-08-21,9.3825
2008-08-20,9.3895
2008-08-19,9.3600
2008-08-18,9.3475
2008-08-15,9.3550
2008-08-14,9.3838
2008-08-13,9.3771
2008-08-12,9.3889
2008-08-11,9.3977
2008-08-08,9.3945
2008-08-07,9.4127
2008-08-06,9.4458
2008-08-05,9.4622
2008-08-04,9.4560
2008-08-01,9.4451
2008-07-31,9.4649
2008-07-30,9.4490
2008-07-29,9.4500
2008-07-28,9.4538
2008-07-25,9.4610
2008-07-24,9.4665
2008-07-23,9.4700
2008-07-22,9.4763
2008-07-21,9.4539
2008-07-18,9.4496
2008-07-17,9.4778
2008-07-16,9.5163
2008-07-15,9.4932
2008-07-14,9.4674
2008-07-11,9.4795
2008-07-10,9.4400
2008-07-09,9.4484
2008-07-08,9.4185
2008-07-07,9.4065
2008-07-04,9.3935
2008-07-03,9.4538
2008-07-02,9.4538
2008-07-01,9.4578
2008-06-30,9.4703
2008-06-27,9.4263
2008-06-26,9.4162
2008-06-25,9.4128
2008-06-24,9.4026
2008-06-23,9.3931
2008-06-20,9.3980
2008-06-19,9.4030
2008-06-18,9.3838
2008-06-17,9.3581
2008-06-16,9.3458
2008-06-13,9.3650
2008-06-12,9.3805
2008-06-11,9.3571
2008-06-10,9.3145
2008-06-09,9.3480
2008-06-06,9.3338
2008-06-05,9.3118
2008-06-04,9.3448
2008-06-03,9.3408
2008-06-02,9.3454
2008-05-30,9.3280
2008-05-29,9.3300
2008-05-28,9.3220
2008-05-27,9.2845
2008-05-26,9.3090
2008-05-23,9.3024
2008-05-22,9.3045
2008-05-21,9.2993
2008-05-20,9.2790
2008-05-19,9.2875
2008-05-16,9.3370
2008-05-15,9.3220
2008-05-14,9.3078
2008-05-13,9.2940
2008-05-12,9.2873
2008-05-09,9.2904
2008-05-08,9.3020
2008-05-07,9.2953
2008-05-06,9.3360
2008-05-05,9.3485
2008-05-02,9.3555
2008-04-30,9.3575
2008-04-29,9.3578
2008-04-28,9.3514
2008-04-25,9.3380
2008-04-24,9.3020
2008-04-23,9.3185
2008-04-22,9.3605
2008-04-21,9.3805
2008-04-18,9.3940
2008-04-17,9.3845
2008-04-16,9.4038
2008-04-15,9.4190
2008-04-14,9.4060
2008-04-11,9.4120
2008-04-10,9.3860
2008-04-09,9.3622
2008-04-08,9.3610
2008-04-07,9.3687
2008-04-04,9.3680
2008-04-03,9.3420
2008-04-02,9.3697
2008-04-01,9.3945
2008-03-31,9.3970
2008-03-28,9.3769
2008-03-27,9.3937
2008-03-26,9.3964
2008-03-25,9.4190
2008-03-20,9.4121
2008-03-19,9.4241
2008-03-18,9.4550
2008-03-17,9.4730
2008-03-14,9.4361
2008-03-13,9.4510
2008-03-12,9.3978
2008-03-11,9.3765
2008-03-10,9.3918
2008-03-07,9.3911
2008-03-06,9.3581
2008-03-05,9.3627
2008-03-04,9.3610
2008-03-03,9.3655
2008-02-29,9.3948
2008-02-28,9.3686
2008-02-27,9.3356
2008-02-26,9.3005
2008-02-25,9.3154
2008-02-22,9.3040
2008-02-21,9.3136
2008-02-20,9.3196
2008-02-19,9.3164
2008-02-18,9.3001
2008-02-15,9.3140
2008-02-14,9.3288
2008-02-13,9.3493
2008-02-12,9.4163
2008-02-11,9.4202
2008-02-08,9.4125
2008-02-07,9.4403
2008-02-06,9.4288
2008-02-05,9.4074
2008-02-04,9.4100
2008-02-01,9.4510
2008-01-31,9.4725
2008-01-30,9.4399
2008-01-29,9.4487
2008-01-28,9.4830
2008-01-25,9.4603
2008-01-24,9.4860
2008-01-23,9.5105
2008-01-22,9.4995
2008-01-21,9.4752
2008-01-18,9.4283
2008-01-17,9.4097
2008-01-16,9.4194
2008-01-15,9.3965
2008-01-14,9.3987
2008-01-11,9.3980
2008-01-10,9.4087
2008-01-09,9.4030
2008-01-08,9.3806
2008-01-07,9.3625
2008-01-04,9.3755
2008-01-03,9.4078
2008-01-02,9.4257
2007-12-31,9.4415
2007-12-28,9.4483
2007-12-27,9.4685
2007-12-24,9.4685
2007-12-21,9.4453
2007-12-20,9.4610
2007-12-19,9.4754
2007-12-18,9.4381
2007-12-17,9.4593
2007-12-14,9.4217
2007-12-13,9.4398
2007-12-12,9.4289
2007-12-11,9.4050
2007-12-10,9.4182
2007-12-07,9.4010
2007-12-06,9.3905
2007-12-05,9.3985
2007-12-04,9.4200
2007-12-03,9.3775
2007-11-30,9.3715
2007-11-29,9.3689
2007-11-28,9.3367
2007-11-27,9.3135
2007-11-26,9.2890
2007-11-23,9.3188
2007-11-22,9.3290
2007-11-21,9.3170
2007-11-20,9.2823
2007-11-19,9.2829
2007-11-16,9.2587
2007-11-15,9.2480
2007-11-14,9.2470
2007-11-13,9.2805
2007-11-12,9.3214
2007-11-09,9.2908
2007-11-08,9.2620
2007-11-07,9.2535
2007-11-06,9.2500
2007-11-05,9.2580
2007-11-02,9.2530
2007-11-01,9.2225
2007-10-31,9.2191
2007-10-30,9.1782
2007-10-29,9.1920
2007-10-26,9.1800
2007-10-25,9.2103
2007-10-24,9.2127
2007-10-23,9.1900
2007-10-22,9.2145
2007-10-19,9.1677
2007-10-18,9.1530
2007-10-17,9.1456
2007-10-16,9.1538
2007-10-15,9.0923
2007-10-12,9.1145
2007-10-11,9.1093
2007-10-10,9.1532
2007-10-09,9.1630
2007-10-08,9.1665
2007-10-05,9.1848
2007-10-04,9.1755
2007-10-03,9.2037
2007-10-02,9.2163
2007-10-01,9.1940
2007-09-28,9.2147
2007-09-27,9.2207
2007-09-26,9.2095
2007-09-25,9.2181
2007-09-24,9.1815
2007-09-21,9.2060
2007-09-20,9.2140
2007-09-19,9.2565
2007-09-18,9.2953
2007-09-17,9.2845
2007-09-14,9.2735
2007-09-13,9.2766
2007-09-12,9.2903
2007-09-11,9.3200
2007-09-10,9.3725
2007-09-07,9.3260
2007-09-06,9.3450
2007-09-05,9.3948
2007-09-04,9.3890
2007-09-03,9.3820
2007-08-31,9.3662
2007-08-30,9.3832
2007-08-29,9.3987
2007-08-28,9.3721
2007-08-27,9.3720
2007-08-24,9.3780
2007-08-23,9.3690
2007-08-22,9.3852
2007-08-21,9.3645
2007-08-20,9.3296
2007-08-17,9.3590
2007-08-16,9.4130
2007-08-15,9.3633
2007-08-14,9.3150
2007-08-13,9.3143
2007-08-10,9.2924
2007-08-09,9.2788
2007-08-08,9.2347
2007-08-07,9.2162
2007-08-06,9.2192
2007-08-03,9.2137
2007-08-02,9.2325
2007-08-01,9.2597
2007-07-31,9.1900
2007-07-30,9.1945
2007-07-27,9.2272
2007-07-26,9.2266
2007-07-25,9.2103
2007-07-24,9.1775
2007-07-23,9.1855
2007-07-20,9.1677
2007-07-19,9.1757
2007-07-18,9.1720
2007-07-17,9.1613
2007-07-16,9.1503
2007-07-13,9.1560
2007-07-12,9.1448
2007-07-11,9.1663
2007-07-10,9.1873
2007-07-09,9.1677
2007-07-06,9.1585
2007-07-05,9.1570
2007-07-04,9.1730
2007-07-03,9.2373
2007-07-02,9.2655
2007-06-29,9.2525
2007-06-28,9.2415
2007-06-27,9.2815
2007-06-26,9.2816
2007-06-25,9.2452
2007-06-22,9.2448
2007-06-21,9.2543
2007-06-20,9.2990
2007-06-19,9.4172
2007-06-18,9.4345
2007-06-15,9.4270
2007-06-14,9.4166
2007-06-13,9.4157
2007-06-12,9.3923
2007-06-11,9.3367
2007-06-08,9.3425
2007-06-07,9.3205
2007-06-06,9.3400
2007-06-05,9.3250
2007-06-04,9.3243
2007-06-01,9.3160
2007-05-31,9.2945
2007-05-30,9.2965
2007-05-29,9.2555
2007-05-28,9.2032
2007-05-25,9.1912
2007-05-24,9.1957
2007-05-23,9.1909
2007-05-22,9.1920
2007-05-21,9.2187
2007-05-18,9.2190
2007-05-17,9.2065
2007-05-16,9.1985
2007-05-15,9.1960
2007-05-14,9.2313
2007-05-11,9.2260
2007-05-10,9.2065
2007-05-09,9.1935
2007-05-08,9.1890
2007-05-07,9.1655
2007-05-04,9.1575
2007-05-03,9.1413
2007-05-02,9.1650
2007-04-30,9.1523
2007-04-27,9.1435
2007-04-26,9.1520
2007-04-25,9.1746
2007-04-24,9.1930
2007-04-23,9.1979
2007-04-20,9.1953
2007-04-19,9.2195
2007-04-18,9.2176
2007-04-17,9.2204
2007-04-16,9.2240
2007-04-13,9.2823
2007-04-12,9.2580
2007-04-11,9.2570
2007-04-10,9.2826
2007-04-05,9.2715
2007-04-04,9.3355
2007-04-03,9.3631
2007-04-02,9.3670
2007-03-30,9.3462
2007-03-29,9.3370
2007-03-28,9.3190
2007-03-27,9.3182
2007-03-26,9.3083
2007-03-23,9.3135
2007-03-22,9.2983
2007-03-21,9.3034
2007-03-20,9.3019
2007-03-19,9.2916
2007-03-16,9.2625
2007-03-15,9.2680
2007-03-14,9.3068
2007-03-13,9.2910
2007-03-12,9.2930
2007-03-09,9.2933
2007-03-08,9.2850
2007-03-07,9.2648
2007-03-06,9.2785
2007-03-05,9.3308
2007-03-02,9.2927
2007-03-01,9.2777
2007-02-28,9.2763
2007-02-27,9.2460
2007-02-26,9.2815
2007-02-23,9.3060
2007-02-22,9.3155
2007-02-21,9.3099
2007-02-20,9.2530
2007-02-19,9.2425
2007-02-16,9.2701
2007-02-15,9.2235
2007-02-14,9.1410
2007-02-13,9.1660
2007-02-12,9.1050
2007-02-09,9.0933
2007-02-08,9.0947
2007-02-07,9.1175
2007-02-06,9.1365
2007-02-05,9.1163
2007-02-02,9.0575
2007-02-01,9.0395
2007-01-31,9.0520
2007-01-30,9.0383
2007-01-29,9.0725
2007-01-26,9.0835
2007-01-25,9.0750
2007-01-24,9.0595
2007-01-23,9.0855
2007-01-22,9.1249
2007-01-19,9.1195
2007-01-18,9.0995
2007-01-17,9.0776
2007-01-16,9.0621
2007-01-15,9.0829
2007-01-12,9.1115
2007-01-11,9.1431
2007-01-10,9.1198
2007-01-09,9.0960
2007-01-08,9.0610
2007-01-05,9.0726
2007-01-04,9.0696
2007-01-03,9.0190
2007-01-02,9.0245
2006-12-29,9.0404
2006-12-28,9.0463
2006-12-27,9.0230
2006-12-22,8.9888
2006-12-21,8.9661
2006-12-20,9.0038
2006-12-19,9.0252
2006-12-18,9.0555
2006-12-15,9.0633
2006-12-14,9.0602
2006-12-13,9.0407
2006-12-12,9.0605
2006-12-11,9.0585
2006-12-08,9.0555
2006-12-07,9.0345
2006-12-06,9.0757
2006-12-05,9.0495
2006-12-04,9.0330
2006-12-01,9.0360
2006-11-30,9.0661
2006-11-29,9.0801
2006-11-28,9.0683
2006-11-27,9.0423
2006-11-24,9.0375
2006-11-23,9.0595
2006-11-22,9.0965
2006-11-21,9.0870
2006-11-20,9.0823
2006-11-17,9.0621
2006-11-16,9.0705
2006-11-15,9.0870
2006-11-14,9.0723
2006-11-13,9.0936
2006-11-10,9.0888
2006-11-09,9.1195
2006-11-08,9.1465
2006-11-07,9.1445
2006-11-06,9.1465
2006-11-03,9.1685
2006-11-02,9.1966
2006-11-01,9.2017
2006-10-31,9.2120
2006-10-30,9.2073
2006-10-27,9.2215
2006-10-26,9.2265
2006-10-25,9.2125
2006-10-24,9.2002
2006-10-23,9.2045
2006-10-20,9.2108
2006-10-19,9.2485
2006-10-18,9.2630
2006-10-17,9.2694
2006-10-16,9.2430
2006-10-13,9.2564
2006-10-12,9.2400
2006-10-11,9.2560
2006-10-10,9.2740
2006-10-09,9.2800
2006-10-06,9.2778
2006-10-05,9.2895
2006-10-04,9.3225
2006-10-03,9.3260
2006-10-02,9.3317
2006-09-29,9.2797
2006-09-28,9.2623
2006-09-27,9.2770
2006-09-26,9.2895
2006-09-25,9.3019
2006-09-22,9.2580
2006-09-21,9.2193
2006-09-20,9.2168
2006-09-19,9.1740
2006-09-18,9.1928
2006-09-15,9.2250
2006-09-14,9.2488
2006-09-13,9.2478
2006-09-12,9.2290
2006-09-11,9.2685
2006-09-08,9.3195
2006-09-07,9.3285
2006-09-06,9.3013
2006-09-05,9.3225
2006-09-04,9.3177
2006-09-01,9.3160
2006-08-31,9.2667
2006-08-30,9.2520
2006-08-29,9.2493
2006-08-28,9.2465
2006-08-25,9.2231
2006-08-24,9.1906
2006-08-23,9.2010
2006-08-22,9.1973
2006-08-21,9.2095
2006-08-18,9.2085
2006-08-17,9.1940
2006-08-16,9.2107
2006-08-15,9.2160
2006-08-14,9.2005
2006-08-11,9.1948
2006-08-10,9.1890
2006-08-09,9.1655
2006-08-08,9.1830
2006-08-07,9.1850
2006-08-04,9.2287
2006-08-03,9.2035
2006-08-02,9.1991
2006-08-01,9.2103
2006-07-31,9.2330
2006-07-28,9.2400
2006-07-27,9.2495
2006-07-26,9.2452
2006-07-25,9.2655
2006-07-24,9.2595
2006-07-21,9.2441
2006-07-20,9.2305
2006-07-19,9.2585
2006-07-18,9.2527
2006-07-17,9.2365
2006-07-14,9.2043
2006-07-13,9.1818
2006-07-12,9.1625
2006-07-11,9.1891
2006-07-10,9.1716
2006-07-07,9.1693
2006-07-06,9.1818
2006-07-05,9.1776
2006-07-04,9.1883
2006-07-03,9.2165
2006-06-30,9.2385
2006-06-29,9.2373
2006-06-28,9.2337
2006-06-27,9.2313
2006-06-26,9.2182
2006-06-23,9.2213
2006-06-22,9.2349
2006-06-21,9.2023
2006-06-20,9.2345
2006-06-19,9.2809
2006-06-16,9.2689
2006-06-15,9.2765
2006-06-14,9.2708
2006-06-13,9.2553
2006-06-12,9.2080
2006-06-09,9.2243
2006-06-08,9.2123
2006-06-07,9.2230
2006-06-06,9.2095
2006-06-05,9.1893
2006-06-02,9.2315
2006-06-01,9.2655
2006-05-31,9.2757
2006-05-30,9.2726
2006-05-29,9.2955
2006-05-26,9.3065
2006-05-25,9.3156
2006-05-24,9.3189
2006-05-23,9.3095
2006-05-22,9.3513
2006-05-19,9.3705
2006-05-18,9.3755
2006-05-17,9.3777
2006-05-16,9.3985
2006-05-15,9.3865
2006-05-12,9.3700
2006-05-11,9.3379
2006-05-10,9.3266
2006-05-09,9.3210
2006-05-08,9.2985
2006-05-05,9.3220
2006-05-04,9.3255
2006-05-03,9.3090
2006-05-02,9.3173
2006-04-28,9.2970
2006-04-27,9.3328
2006-04-26,9.3135
2006-04-25,9.3326
2006-04-24,9.3420
2006-04-21,9.3080
2006-04-20,9.2882
2006-04-19,9.3220
2006-04-18,9.3068
2006-04-13,9.3260
2006-04-12,9.3285
2006-04-11,9.3345
2006-04-10,9.3669
2006-04-07,9.3415
2006-04-06,9.3220
2006-04-05,9.3584
2006-04-04,9.3820
2006-04-03,9.4195
2006-03-31,9.4315
2006-03-30,9.4163
2006-03-29,9.4148
2006-03-28,9.3677
2006-03-27,9.3550
2006-03-24,9.3730
2006-03-23,9.3525
2006-03-22,9.3775
2006-03-21,9.3730
2006-03-20,9.3340
2006-03-17,9.3396
2006-03-16,9.3637
2006-03-15,9.3875
2006-03-14,9.3820
2006-03-13,9.3786
2006-03-10,9.3925
2006-03-09,9.4299
2006-03-08,9.4720
2006-03-07,9.4733
2006-03-06,9.4543
2006-03-03,9.4603
2006-03-02,9.4623
2006-03-01,9.4475
2006-02-28,9.4490
2006-02-27,9.4440
2006-02-24,9.4200
2006-02-23,9.4103
2006-02-22,9.3762
2006-02-21,9.3887
2006-02-20,9.3635
2006-02-17,9.3810
2006-02-16,9.3940
2006-02-15,9.3325
2006-02-14,9.3350
2006-02-13,9.3379
2006-02-10,9.2623
2006-02-09,9.2617
2006-02-08,9.2713
2006-02-07,9.3070
2006-02-06,9.2972
2006-02-03,9.2780
2006-02-02,9.2835
2006-02-01,9.2352
2006-01-31,9.2503
2006-01-30,9.2265
2006-01-27,9.2584
2006-01-26,9.2512
2006-01-25,9.2687
2006-01-24,9.2698
2006-01-23,9.2600
2006-01-20,9.3035
2006-01-19,9.3395
2006-01-18,9.3297
2006-01-17,9.3325
2006-01-16,9.3293
2006-01-13,9.3063
2006-01-12,9.3322
2006-01-11,9.3499
2006-01-10,9.3530
2006-01-09,9.3380
2006-01-06,9.3139
2006-01-05,9.3263
2006-01-04,9.3521
2006-01-03,9.3550
2006-01-02,9.3977
2005-12-30,9.3885
2005-12-29,9.4104
2005-12-28,9.4367
2005-12-27,9.4753
2005-12-23,9.4600
2005-12-22,9.4327
2005-12-21,9.4300
2005-12-20,9.3887
2005-12-19,9.4295
2005-12-16,9.4790
2005-12-15,9.4180
2005-12-14,9.4400
2005-12-13,9.4415
2005-12-12,9.4405
2005-12-09,9.4224
2005-12-08,9.4217
2005-12-07,9.3949
2005-12-06,9.3862
2005-12-05,9.4243
2005-12-02,9.4260
2005-12-01,9.5163
2005-11-30,9.5272
2005-11-29,9.5020
2005-11-28,9.4585
2005-11-25,9.4647
2005-11-24,9.5110
2005-11-23,9.5162
2005-11-22,9.5426
2005-11-21,9.5722
2005-11-18,9.5675
2005-11-17,9.6133
2005-11-16,9.6126
2005-11-15,9.6325
2005-11-14,9.5458
2005-11-11,9.5888
2005-11-10,9.5918
2005-11-09,9.5645
2005-11-08,9.5525
2005-11-07,9.6045
2005-11-04,9.5915
2005-11-03,9.6148
2005-11-02,9.5973
2005-11-01,9.5780
2005-10-31,9.5360
2005-10-28,9.5295
2005-10-27,9.5045
2005-10-26,9.4930
2005-10-25,9.4880
2005-10-24,9.5297
2005-10-21,9.4900
2005-10-20,9.4650
2005-10-19,9.4695
2005-10-18,9.4712
2005-10-17,9.4630
2005-10-14,9.4369
2005-10-13,9.3720
2005-10-12,9.3507
2005-10-11,9.3353
2005-10-10,9.3537
2005-10-07,9.3375
2005-10-06,9.3108
2005-10-05,9.3014
2005-10-04,9.3210
2005-10-03,9.3086
2005-09-30,9.3267
2005-09-29,9.3715
2005-09-28,9.3887
2005-09-27,9.3875
2005-09-26,9.3570
2005-09-23,9.3683
2005-09-22,9.3615
2005-09-21,9.3345
2005-09-20,9.3393
2005-09-19,9.3300
2005-09-16,9.3305
2005-09-15,9.3160
2005-09-14,9.3330
2005-09-13,9.3090
2005-09-12,9.2834
2005-09-09,9.3370
2005-09-08,9.3200
2005-09-07,9.3280
2005-09-06,9.3124
2005-09-05,9.2940
2005-09-02,9.2905
2005-09-01,9.3325
2005-08-31,9.3401
2005-08-30,9.3386
2005-08-29,9.3193
2005-08-26,9.3291
2005-08-25,9.3313
2005-08-24,9.3333
2005-08-23,9.3674
2005-08-22,9.3658
2005-08-19,9.3425
2005-08-18,9.3233
2005-08-17,9.3309
2005-08-16,9.3084
2005-08-15,9.3064
2005-08-12,9.3016
2005-08-11,9.3223
2005-08-10,9.3545
2005-08-09,9.3590
2005-08-08,9.3242
2005-08-05,9.3338
2005-08-04,9.3385
2005-08-03,9.3803
2005-08-02,9.3721
2005-08-01,9.3930
2005-07-29,9.4048
2005-07-28,9.4000
2005-07-27,9.4385
2005-07-26,9.4493
2005-07-25,9.4210
2005-07-22,9.4528
2005-07-21,9.4570
2005-07-20,9.4220
2005-07-19,9.4254
2005-07-18,9.3730
2005-07-15,9.4148
2005-07-14,9.3809
2005-07-13,9.3855
2005-07-12,9.4560
2005-07-11,9.4744
2005-07-08,9.4296
2005-07-07,9.4287
2005-07-06,9.3693
2005-07-05,9.4352
2005-07-04,9.4740
2005-07-01,9.4866
2005-06-30,9.4259
2005-06-29,9.4333
2005-06-28,9.3930
2005-06-27,9.3723
2005-06-24,9.4015
2005-06-23,9.3735
2005-06-22,9.2711
2005-06-21,9.2373
2005-06-20,9.2273
2005-06-17,9.2403
2005-06-16,9.2750
2005-06-15,9.2640
2005-06-14,9.2835
2005-06-13,9.2665
2005-06-10,9.2228
2005-06-09,9.2010
2005-06-08,9.1930
2005-06-07,9.1304
2005-06-06,9.1357
2005-06-03,9.1410
2005-06-02,9.1528
2005-06-01,9.1400
2005-05-31,9.1608
2005-05-30,9.1768
2005-05-27,9.1975
2005-05-26,9.2000
2005-05-25,9.1783
2005-05-24,9.1812
2005-05-23,9.1800
2005-05-20,9.1885
2005-05-19,9.1910
2005-05-18,9.2162
2005-05-17,9.2260
2005-05-16,9.2240
2005-05-13,9.2067
2005-05-12,9.2105
2005-05-11,9.2008
2005-05-10,9.2005
2005-05-09,9.1823
2005-05-06,9.1633
2005-05-05,9.1680
2005-05-04,9.1718
2005-05-03,9.2249
2005-05-02,9.1994
2005-04-29,9.1805
2005-04-28,9.1413
2005-04-27,9.1403
2005-04-26,9.1453
2005-04-25,9.1523
2005-04-22,9.1704
2005-04-21,9.1855
2005-04-20,9.1923
2005-04-19,9.2005
2005-04-18,9.1770
2005-04-15,9.1785
2005-04-14,9.1680
2005-04-13,9.1515
2005-04-12,9.1578
2005-04-11,9.1703
2005-04-08,9.1597
2005-04-07,9.1478
2005-04-06,9.1612
2005-04-05,9.1765
2005-04-04,9.1818
2005-04-01,9.1687
2005-03-31,9.1430
2005-03-30,9.1325
2005-03-29,9.1197
2005-03-24,9.1087
2005-03-23,9.1114
2005-03-22,9.1392
2005-03-21,9.1371
2005-03-18,9.1144
2005-03-17,9.1023
2005-03-16,9.0900
2005-03-15,9.0958
2005-03-14,9.0750
2005-03-11,9.0630
2005-03-10,9.0693
2005-03-09,9.0530
2005-03-08,9.0499
2005-03-07,9.0365
2005-03-04,9.0555
2005-03-03,9.0464
2005-03-02,9.0627
2005-03-01,9.0517
2005-02-28,9.0576
2005-02-25,9.0724
2005-02-24,9.0734
2005-02-23,9.0980
2005-02-22,9.0993
2005-02-21,9.1200
2005-02-18,9.0914
2005-02-17,9.1048
2005-02-16,9.0761
2005-02-15,9.0706
2005-02-14,9.0972
2005-02-11,9.0975
2005-02-10,9.0910
2005-02-09,9.0755
2005-02-08,9.0883
2005-02-07,9.0723
2005-02-04,9.0853
2005-02-03,9.0633
2005-02-02,9.0763
2005-02-01,9.0945
2005-01-31,9.1057
2005-01-28,9.0875
2005-01-27,9.0780
2005-01-26,9.0725
2005-01-25,9.0701
2005-01-24,9.0615
2005-01-21,9.0570
2005-01-20,9.0217
2005-01-19,9.0295
2005-01-18,9.0350
2005-01-17,9.0432
2005-01-14,9.0483
2005-01-13,9.0481
2005-01-12,9.0550
2005-01-11,9.0280
2005-01-10,9.0430
2005-01-07,9.0298
2005-01-06,9.0339
2005-01-05,9.0373
2005-01-04,9.0385
2005-01-03,8.9758
2004-12-31,9.0206
2004-12-30,9.0155
2004-12-29,8.9883
2004-12-28,8.9870
2004-12-27,9.0292
2004-12-24,9.0350
2004-12-23,9.0275
2004-12-22,9.0245
2004-12-21,8.9695
2004-12-20,8.9630
2004-12-17,8.9980
2004-12-16,8.9615
2004-12-15,8.9963
2004-12-14,8.9573
2004-12-13,8.9675
2004-12-10,9.0140
2004-12-09,8.9940
2004-12-08,8.9627
2004-12-07,8.9065
2004-12-06,8.8992
2004-12-03,8.9510
2004-12-02,8.9755
2004-12-01,8.9396
2004-11-30,8.9238
2004-11-29,8.9210
2004-11-26,8.9214
2004-11-25,8.9260
2004-11-24,8.9270
2004-11-23,8.9465
2004-11-22,8.9569
2004-11-19,8.9695
2004-11-18,8.9645
2004-11-17,8.9710
2004-11-16,8.9625
2004-11-15,8.9613
2004-11-12,8.9663
2004-11-11,9.0233
2004-11-10,9.0665
2004-11-09,9.1160
2004-11-08,9.0886
2004-11-05,9.1080
2004-11-04,9.0793
2004-11-03,9.0630
2004-11-02,9.0422
2004-11-01,9.0525
2004-10-29,9.0530
2004-10-28,9.0426
2004-10-27,9.0238
2004-10-26,9.0427
2004-10-25,9.0775
2004-10-22,9.0940
2004-10-21,9.0789
2004-10-20,9.0734
2004-10-19,9.0817
2004-10-18,9.0985
2004-10-15,9.1078
2004-10-14,9.0916
2004-10-13,9.0633
2004-10-12,9.0578
2004-10-11,9.0515
2004-10-08,9.0680
2004-10-07,9.0463
2004-10-06,9.0353
2004-10-05,9.0400
2004-10-04,9.0448
2004-10-01,9.0288
2004-09-30,9.0588
2004-09-29,9.0526
2004-09-28,9.0558
2004-09-27,9.0484
2004-09-24,9.0390
2004-09-23,9.0539
2004-09-22,9.0536
2004-09-21,9.0573
2004-09-20,9.0816
2004-09-17,9.1091
2004-09-16,9.1270
2004-09-15,9.1175
2004-09-14,9.1003
2004-09-13,9.0915
2004-09-10,9.0981
2004-09-09,9.1171
2004-09-08,9.1010
2004-09-07,9.1335
2004-09-06,9.1318
2004-09-03,9.1370
2004-09-02,9.1211
2004-09-01,9.1370
2004-08-31,9.1263
2004-08-30,9.1222
2004-08-27,9.1226
2004-08-26,9.1405
2004-08-25,9.1546
2004-08-24,9.1613
2004-08-23,9.1783
2004-08-20,9.1985
2004-08-19,9.2185
2004-08-18,9.2187
2004-08-17,9.2324
2004-08-16,9.2389
2004-08-13,9.2198
2004-08-12,9.2020
2004-08-11,9.2000
2004-08-10,9.1823
2004-08-09,9.1978
2004-08-06,9.1821
2004-08-05,9.1803
2004-08-04,9.1938
2004-08-03,9.2092
2004-08-02,9.2140
2004-07-30,9.2357
2004-07-29,9.2274
2004-07-28,9.2105
2004-07-27,9.2033
2004-07-26,9.2030
2004-07-23,9.1906
2004-07-22,9.1923
2004-07-21,9.1815
2004-07-20,9.2091
2004-07-19,9.1975
2004-07-16,9.1981
2004-07-15,9.1955
2004-07-14,9.2120
2004-07-13,9.2048
2004-07-12,9.2002
2004-07-09,9.1845
2004-07-08,9.1755
2004-07-07,9.1813
2004-07-06,9.1885
2004-07-05,9.1859
2004-07-02,9.1785
2004-07-01,9.1615
2004-06-30,9.1451
2004-06-29,9.1275
2004-06-28,9.1493
2004-06-25,9.1488
2004-06-24,9.1688
2004-06-23,9.1635
2004-06-22,9.1620
2004-06-21,9.1453
2004-06-18,9.1485
2004-06-17,9.1495
2004-06-16,9.1458
2004-06-15,9.1495
2004-06-14,9.1794
2004-06-11,9.1589
2004-06-10,9.1475
2004-06-09,9.0925
2004-06-08,9.1040
2004-06-07,9.1333
2004-06-04,9.1467
